number,film,release_date,run_time,film_rating,plot,budget,box_office_us_canada,box_office_other,box_office_worldwide,rotten_tomatoes_score,rotten_tomatoes_counts,metacritic_score,metacritic_counts,cinema_score,imdb_score,imdb_counts,award_type,status,category,value,film_y,year,poster_url,logo_url
11,Toy Story 3,2010-06-18,103,G,"The toys are mistakenly delivered to a day-care center instead of the attic right before Andy leaves for college, and it's up to Woody to convince the other toys that they weren't abandoned and to return home.",200000000,415004880,651964823,1066969703,98,313,92,39,A,8.3,908222,Animated Feature,Won,Genre,Adventure,Toy Story 3,2010,https://upload.wikimedia.org/wikipedia/en/6/69/Toy_Story_3_poster.jpg,https://raw.githubusercontent.com/aeronabrahan/Maven-Pixar-Challenge/main/assets/images/logos/Toy%20Story%203.png
11,Toy Story 3,2010-06-18,103,G,"The toys are mistakenly delivered to a day-care center instead of the attic right before Andy leaves for college, and it's up to Woody to convince the other toys that they weren't abandoned and to return home.",200000000,415004880,651964823,1066969703,98,313,92,39,A,8.3,908222,Animated Feature,Won,Genre,Animation,Toy Story 3,2010,https://upload.wikimedia.org/wikipedia/en/6/69/Toy_Story_3_poster.jpg,https://raw.githubusercontent.com/aeronabrahan/Maven-Pixar-Challenge/main/assets/images/logos/Toy%20Story%203.png
11,Toy Story 3,2010-06-18,103,G,"The toys are mistakenly delivered to a day-care center instead of the attic right before Andy leaves for college, and it's up to Woody to convince the other toys that they weren't abandoned and to return home.",200000000,415004880,651964823,1066969703,98,313,92,39,A,8.3,908222,Animated Feature,Won,Genre,Comedy,Toy Story 3,2010,https://upload.wikimedia.org/wikipedia/en/6/69/Toy_Story_3_poster.jpg,https://raw.githubusercontent.com/aeronabrahan/Maven-Pixar-Challenge/main/assets/images/logos/Toy%20Story%203.png
11,Toy Story 3,2010-06-18,103,G,"The toys are mistakenly delivered to a day-care center instead of the attic right before Andy leaves for college, and it's up to Woody to convince the other toys that they weren't abandoned and to return home.",200000000,415004880,651964823,1066969703,98,313,92,39,A,8.3,908222,Animated Feature,Won,Subgenre,Computer Animation,Toy Story 3,2010,https://upload.wikimedia.org/wikipedia/en/6/69/Toy_Story_3_poster.jpg,https://raw.githubusercontent.com/aeronabrahan/Maven-Pixar-Challenge/main/assets/images/logos/Toy%20Story%203.png
11,Toy Story 3,2010-06-18,103,G,"The toys are mistakenly delivered to a day-care center instead of the attic right before Andy leaves for college, and it's up to Woody to convince the other toys that they weren't abandoned and to return home.",200000000,415004880,651964823,1066969703,98,313,92,39,A,8.3,908222,Animated Feature,Won,Subgenre,Fantasy,Toy Story 3,2010,https://upload.wikimedia.org/wikipedia/en/6/69/Toy_Story_3_poster.jpg,https://raw.githubusercontent.com/aeronabrahan/Maven-Pixar-Challenge/main/assets/images/logos/Toy%20Story%203.png
11,Toy Story 3,2010-06-18,103,G,"The toys are mistakenly delivered to a day-care center instead of the attic right before Andy leaves for college, and it's up to Woody to convince the other toys that they weren't abandoned and to return home.",200000000,415004880,651964823,1066969703,98,313,92,39,A,8.3,908222,Animated Feature,Won,Subgenre,Supernatural Fantasy,Toy Story 3,2010,https://upload.wikimedia.org/wikipedia/en/6/69/Toy_Story_3_poster.jpg,https://raw.githubusercontent.com/aeronabrahan/Maven-Pixar-Challenge/main/assets/images/logos/Toy%20Story%203.png
11,Toy Story 3,2010-06-18,103,G,"The toys are mistakenly delivered to a day-care center instead of the attic right before Andy leaves for college, and it's up to Woody to convince the other toys that they weren't abandoned and to return home.",200000000,415004880,651964823,1066969703,98,313,92,39,A,8.3,908222,Animated Feature,Won,Subgenre,Urban Adventure,Toy Story 3,2010,https://upload.wikimedia.org/wikipedia/en/6/69/Toy_Story_3_poster.jpg,https://raw.githubusercontent.com/aeronabrahan/Maven-Pixar-Challenge/main/assets/images/logos/Toy%20Story%203.png
11,Toy Story 3,2010-06-18,103,G,"The toys are mistakenly delivered to a day-care center instead of the attic right before Andy leaves for college, and it's up to Woody to convince the other toys that they weren't abandoned and to return home.",200000000,415004880,651964823,1066969703,98,313,92,39,A,8.3,908222,Original Screenplay,Ineligible,Genre,Adventure,Toy Story 3,2010,https://upload.wikimedia.org/wikipedia/en/6/69/Toy_Story_3_poster.jpg,https://raw.githubusercontent.com/aeronabrahan/Maven-Pixar-Challenge/main/assets/images/logos/Toy%20Story%203.png
11,Toy Story 3,2010-06-18,103,G,"The toys are mistakenly delivered to a day-care center instead of the attic right before Andy leaves for college, and it's up to Woody to convince the other toys that they weren't abandoned and to return home.",200000000,415004880,651964823,1066969703,98,313,92,39,A,8.3,908222,Original Screenplay,Ineligible,Genre,Animation,Toy Story 3,2010,https://upload.wikimedia.org/wikipedia/en/6/69/Toy_Story_3_poster.jpg,https://raw.githubusercontent.com/aeronabrahan/Maven-Pixar-Challenge/main/assets/images/logos/Toy%20Story%203.png
11,Toy Story 3,2010-06-18,103,G,"The toys are mistakenly delivered to a day-care center instead of the attic right before Andy leaves for college, and it's up to Woody to convince the other toys that they weren't abandoned and to return home.",200000000,415004880,651964823,1066969703,98,313,92,39,A,8.3,908222,Original Screenplay,Ineligible,Genre,Comedy,Toy Story 3,2010,https://upload.wikimedia.org/wikipedia/en/6/69/Toy_Story_3_poster.jpg,https://raw.githubusercontent.com/aeronabrahan/Maven-Pixar-Challenge/main/assets/images/logos/Toy%20Story%203.png
11,Toy Story 3,2010-06-18,103,G,"The toys are mistakenly delivered to a day-care center instead of the attic right before Andy leaves for college, and it's up to Woody to convince the other toys that they weren't abandoned and to return home.",200000000,415004880,651964823,1066969703,98,313,92,39,A,8.3,908222,Original Screenplay,Ineligible,Subgenre,Computer Animation,Toy Story 3,2010,https://upload.wikimedia.org/wikipedia/en/6/69/Toy_Story_3_poster.jpg,https://raw.githubusercontent.com/aeronabrahan/Maven-Pixar-Challenge/main/assets/images/logos/Toy%20Story%203.png
11,Toy Story 3,2010-06-18,103,G,"The toys are mistakenly delivered to a day-care center instead of the attic right before Andy leaves for college, and it's up to Woody to convince the other toys that they weren't abandoned and to return home.",200000000,415004880,651964823,1066969703,98,313,92,39,A,8.3,908222,Original Screenplay,Ineligible,Subgenre,Fantasy,Toy Story 3,2010,https://upload.wikimedia.org/wikipedia/en/6/69/Toy_Story_3_poster.jpg,https://raw.githubusercontent.com/aeronabrahan/Maven-Pixar-Challenge/main/assets/images/logos/Toy%20Story%203.png
11,Toy Story 3,2010-06-18,103,G,"The toys are mistakenly delivered to a day-care center instead of the attic right before Andy leaves for college, and it's up to Woody to convince the other toys that they weren't abandoned and to return home.",200000000,415004880,651964823,1066969703,98,313,92,39,A,8.3,908222,Original Screenplay,Ineligible,Subgenre,Supernatural Fantasy,Toy Story 3,2010,https://upload.wikimedia.org/wikipedia/en/6/69/Toy_Story_3_poster.jpg,https://raw.githubusercontent.com/aeronabrahan/Maven-Pixar-Challenge/main/assets/images/logos/Toy%20Story%203.png
11,Toy Story 3,2010-06-18,103,G,"The toys are mistakenly delivered to a day-care center instead of the attic right before Andy leaves for college, and it's up to Woody to convince the other toys that they weren't abandoned and to return home.",200000000,415004880,651964823,1066969703,98,313,92,39,A,8.3,908222,Original Screenplay,Ineligible,Subgenre,Urban Adventure,Toy Story 3,2010,https://upload.wikimedia.org/wikipedia/en/6/69/Toy_Story_3_poster.jpg,https://raw.githubusercontent.com/aeronabrahan/Maven-Pixar-Challenge/main/assets/images/logos/Toy%20Story%203.png
11,Toy Story 3,2010-06-18,103,G,"The toys are mistakenly delivered to a day-care center instead of the attic right before Andy leaves for college, and it's up to Woody to convince the other toys that they weren't abandoned and to return home.",200000000,415004880,651964823,1066969703,98,313,92,39,A,8.3,908222,Adapted Screenplay,Nominated,Genre,Adventure,Toy Story 3,2010,https://upload.wikimedia.org/wikipedia/en/6/69/Toy_Story_3_poster.jpg,https://raw.githubusercontent.com/aeronabrahan/Maven-Pixar-Challenge/main/assets/images/logos/Toy%20Story%203.png
11,Toy Story 3,2010-06-18,103,G,"The toys are mistakenly delivered to a day-care center instead of the attic right before Andy leaves for college, and it's up to Woody to convince the other toys that they weren't abandoned and to return home.",200000000,415004880,651964823,1066969703,98,313,92,39,A,8.3,908222,Adapted Screenplay,Nominated,Genre,Animation,Toy Story 3,2010,https://upload.wikimedia.org/wikipedia/en/6/69/Toy_Story_3_poster.jpg,https://raw.githubusercontent.com/aeronabrahan/Maven-Pixar-Challenge/main/assets/images/logos/Toy%20Story%203.png
11,Toy Story 3,2010-06-18,103,G,"The toys are mistakenly delivered to a day-care center instead of the attic right before Andy leaves for college, and it's up to Woody to convince the other toys that they weren't abandoned and to return home.",200000000,415004880,651964823,1066969703,98,313,92,39,A,8.3,908222,Adapted Screenplay,Nominated,Genre,Comedy,Toy Story 3,2010,https://upload.wikimedia.org/wikipedia/en/6/69/Toy_Story_3_poster.jpg,https://raw.githubusercontent.com/aeronabrahan/Maven-Pixar-Challenge/main/assets/images/logos/Toy%20Story%203.png
11,Toy Story 3,2010-06-18,103,G,"The toys are mistakenly delivered to a day-care center instead of the attic right before Andy leaves for college, and it's up to Woody to convince the other toys that they weren't abandoned and to return home.",200000000,415004880,651964823,1066969703,98,313,92,39,A,8.3,908222,Adapted Screenplay,Nominated,Subgenre,Computer Animation,Toy Story 3,2010,https://upload.wikimedia.org/wikipedia/en/6/69/Toy_Story_3_poster.jpg,https://raw.githubusercontent.com/aeronabrahan/Maven-Pixar-Challenge/main/assets/images/logos/Toy%20Story%203.png
11,Toy Story 3,2010-06-18,103,G,"The toys are mistakenly delivered to a day-care center instead of the attic right before Andy leaves for college, and it's up to Woody to convince the other toys that they weren't abandoned and to return home.",200000000,415004880,651964823,1066969703,98,313,92,39,A,8.3,908222,Adapted Screenplay,Nominated,Subgenre,Fantasy,Toy Story 3,2010,https://upload.wikimedia.org/wikipedia/en/6/69/Toy_Story_3_poster.jpg,https://raw.githubusercontent.com/aeronabrahan/Maven-Pixar-Challenge/main/assets/images/logos/Toy%20Story%203.png
11,Toy Story 3,2010-06-18,103,G,"The toys are mistakenly delivered to a day-care center instead of the attic right before Andy leaves for college, and it's up to Woody to convince the other toys that they weren't abandoned and to return home.",200000000,415004880,651964823,1066969703,98,313,92,39,A,8.3,908222,Adapted Screenplay,Nominated,Subgenre,Supernatural Fantasy,Toy Story 3,2010,https://upload.wikimedia.org/wikipedia/en/6/69/Toy_Story_3_poster.jpg,https://raw.githubusercontent.com/aeronabrahan/Maven-Pixar-Challenge/main/assets/images/logos/Toy%20Story%203.png
11,Toy Story 3,2010-06-18,103,G,"The toys are mistakenly delivered to a day-care center instead of the attic right before Andy leaves for college, and it's up to Woody to convince the other toys that they weren't abandoned and to return home.",200000000,415004880,651964823,1066969703,98,313,92,39,A,8.3,908222,Adapted Screenplay,Nominated,Subgenre,Urban Adventure,Toy Story 3,2010,https://upload.wikimedia.org/wikipedia/en/6/69/Toy_Story_3_poster.jpg,https://raw.githubusercontent.com/aeronabrahan/Maven-Pixar-Challenge/main/assets/images/logos/Toy%20Story%203.png
11,Toy Story 3,2010-06-18,103,G,"The toys are mistakenly delivered to a day-care center instead of the attic right before Andy leaves for college, and it's up to Woody to convince the other toys that they weren't abandoned and to return home.",200000000,415004880,651964823,1066969703,98,313,92,39,A,8.3,908222,Original Song,Won,Genre,Adventure,Toy Story 3,2010,https://upload.wikimedia.org/wikipedia/en/6/69/Toy_Story_3_poster.jpg,https://raw.githubusercontent.com/aeronabrahan/Maven-Pixar-Challenge/main/assets/images/logos/Toy%20Story%203.png
11,Toy Story 3,2010-06-18,103,G,"The toys are mistakenly delivered to a day-care center instead of the attic right before Andy leaves for college, and it's up to Woody to convince the other toys that they weren't abandoned and to return home.",200000000,415004880,651964823,1066969703,98,313,92,39,A,8.3,908222,Original Song,Won,Genre,Animation,Toy Story 3,2010,https://upload.wikimedia.org/wikipedia/en/6/69/Toy_Story_3_poster.jpg,https://raw.githubusercontent.com/aeronabrahan/Maven-Pixar-Challenge/main/assets/images/logos/Toy%20Story%203.png
11,Toy Story 3,2010-06-18,103,G,"The toys are mistakenly delivered to a day-care center instead of the attic right before Andy leaves for college, and it's up to Woody to convince the other toys that they weren't abandoned and to return home.",200000000,415004880,651964823,1066969703,98,313,92,39,A,8.3,908222,Original Song,Won,Genre,Comedy,Toy Story 3,2010,https://upload.wikimedia.org/wikipedia/en/6/69/Toy_Story_3_poster.jpg,https://raw.githubusercontent.com/aeronabrahan/Maven-Pixar-Challenge/main/assets/images/logos/Toy%20Story%203.png
11,Toy Story 3,2010-06-18,103,G,"The toys are mistakenly delivered to a day-care center instead of the attic right before Andy leaves for college, and it's up to Woody to convince the other toys that they weren't abandoned and to return home.",200000000,415004880,651964823,1066969703,98,313,92,39,A,8.3,908222,Original Song,Won,Subgenre,Computer Animation,Toy Story 3,2010,https://upload.wikimedia.org/wikipedia/en/6/69/Toy_Story_3_poster.jpg,https://raw.githubusercontent.com/aeronabrahan/Maven-Pixar-Challenge/main/assets/images/logos/Toy%20Story%203.png
11,Toy Story 3,2010-06-18,103,G,"The toys are mistakenly delivered to a day-care center instead of the attic right before Andy leaves for college, and it's up to Woody to convince the other toys that they weren't abandoned and to return home.",200000000,415004880,651964823,1066969703,98,313,92,39,A,8.3,908222,Original Song,Won,Subgenre,Fantasy,Toy Story 3,2010,https://upload.wikimedia.org/wikipedia/en/6/69/Toy_Story_3_poster.jpg,https://raw.githubusercontent.com/aeronabrahan/Maven-Pixar-Challenge/main/assets/images/logos/Toy%20Story%203.png
11,Toy Story 3,2010-06-18,103,G,"The toys are mistakenly delivered to a day-care center instead of the attic right before Andy leaves for college, and it's up to Woody to convince the other toys that they weren't abandoned and to return home.",200000000,415004880,651964823,1066969703,98,313,92,39,A,8.3,908222,Original Song,Won,Subgenre,Supernatural Fantasy,Toy Story 3,2010,https://upload.wikimedia.org/wikipedia/en/6/69/Toy_Story_3_poster.jpg,https://raw.githubusercontent.com/aeronabrahan/Maven-Pixar-Challenge/main/assets/images/logos/Toy%20Story%203.png
11,Toy Story 3,2010-06-18,103,G,"The toys are mistakenly delivered to a day-care center instead of the attic right before Andy leaves for college, and it's up to Woody to convince the other toys that they weren't abandoned and to return home.",200000000,415004880,651964823,1066969703,98,313,92,39,A,8.3,908222,Original Song,Won,Subgenre,Urban Adventure,Toy Story 3,2010,https://upload.wikimedia.org/wikipedia/en/6/69/Toy_Story_3_poster.jpg,https://raw.githubusercontent.com/aeronabrahan/Maven-Pixar-Challenge/main/assets/images/logos/Toy%20Story%203.png
11,Toy Story 3,2010-06-18,103,G,"The toys are mistakenly delivered to a day-care center instead of the attic right before Andy leaves for college, and it's up to Woody to convince the other toys that they weren't abandoned and to return home.",200000000,415004880,651964823,1066969703,98,313,92,39,A,8.3,908222,Sound Editing,Nominated,Genre,Adventure,Toy Story 3,2010,https://upload.wikimedia.org/wikipedia/en/6/69/Toy_Story_3_poster.jpg,https://raw.githubusercontent.com/aeronabrahan/Maven-Pixar-Challenge/main/assets/images/logos/Toy%20Story%203.png
11,Toy Story 3,2010-06-18,103,G,"The toys are mistakenly delivered to a day-care center instead of the attic right before Andy leaves for college, and it's up to Woody to convince the other toys that they weren't abandoned and to return home.",200000000,415004880,651964823,1066969703,98,313,92,39,A,8.3,908222,Sound Editing,Nominated,Genre,Animation,Toy Story 3,2010,https://upload.wikimedia.org/wikipedia/en/6/69/Toy_Story_3_poster.jpg,https://raw.githubusercontent.com/aeronabrahan/Maven-Pixar-Challenge/main/assets/images/logos/Toy%20Story%203.png
11,Toy Story 3,2010-06-18,103,G,"The toys are mistakenly delivered to a day-care center instead of the attic right before Andy leaves for college, and it's up to Woody to convince the other toys that they weren't abandoned and to return home.",200000000,415004880,651964823,1066969703,98,313,92,39,A,8.3,908222,Sound Editing,Nominated,Genre,Comedy,Toy Story 3,2010,https://upload.wikimedia.org/wikipedia/en/6/69/Toy_Story_3_poster.jpg,https://raw.githubusercontent.com/aeronabrahan/Maven-Pixar-Challenge/main/assets/images/logos/Toy%20Story%203.png
11,Toy Story 3,2010-06-18,103,G,"The toys are mistakenly delivered to a day-care center instead of the attic right before Andy leaves for college, and it's up to Woody to convince the other toys that they weren't abandoned and to return home.",200000000,415004880,651964823,1066969703,98,313,92,39,A,8.3,908222,Sound Editing,Nominated,Subgenre,Computer Animation,Toy Story 3,2010,https://upload.wikimedia.org/wikipedia/en/6/69/Toy_Story_3_poster.jpg,https://raw.githubusercontent.com/aeronabrahan/Maven-Pixar-Challenge/main/assets/images/logos/Toy%20Story%203.png
11,Toy Story 3,2010-06-18,103,G,"The toys are mistakenly delivered to a day-care center instead of the attic right before Andy leaves for college, and it's up to Woody to convince the other toys that they weren't abandoned and to return home.",200000000,415004880,651964823,1066969703,98,313,92,39,A,8.3,908222,Sound Editing,Nominated,Subgenre,Fantasy,Toy Story 3,2010,https://upload.wikimedia.org/wikipedia/en/6/69/Toy_Story_3_poster.jpg,https://raw.githubusercontent.com/aeronabrahan/Maven-Pixar-Challenge/main/assets/images/logos/Toy%20Story%203.png
11,Toy Story 3,2010-06-18,103,G,"The toys are mistakenly delivered to a day-care center instead of the attic right before Andy leaves for college, and it's up to Woody to convince the other toys that they weren't abandoned and to return home.",200000000,415004880,651964823,1066969703,98,313,92,39,A,8.3,908222,Sound Editing,Nominated,Subgenre,Supernatural Fantasy,Toy Story 3,2010,https://upload.wikimedia.org/wikipedia/en/6/69/Toy_Story_3_poster.jpg,https://raw.githubusercontent.com/aeronabrahan/Maven-Pixar-Challenge/main/assets/images/logos/Toy%20Story%203.png
11,Toy Story 3,2010-06-18,103,G,"The toys are mistakenly delivered to a day-care center instead of the attic right before Andy leaves for college, and it's up to Woody to convince the other toys that they weren't abandoned and to return home.",200000000,415004880,651964823,1066969703,98,313,92,39,A,8.3,908222,Sound Editing,Nominated,Subgenre,Urban Adventure,Toy Story 3,2010,https://upload.wikimedia.org/wikipedia/en/6/69/Toy_Story_3_poster.jpg,https://raw.githubusercontent.com/aeronabrahan/Maven-Pixar-Challenge/main/assets/images/logos/Toy%20Story%203.png
12,Cars 2,2011-06-24,106,G,Star race car Lightning McQueen and his pal Mater head overseas to compete in the World Grand Prix race. But the road to the championship becomes rocky as Mater gets caught up in an intriguing adventure of his own: international e...,200000000,191452396,368400000,559852396,40,220,57,38,A-,6.2,225724,Original Screenplay,Ineligible,Genre,Adventure,Cars 2,2011,https://upload.wikimedia.org/wikipedia/en/thumb/7/7f/Cars_2_Poster.jpg/220px-Cars_2_Poster.jpg,https://raw.githubusercontent.com/aeronabrahan/Maven-Pixar-Challenge/main/assets/images/logos/Cars%202.png
12,Cars 2,2011-06-24,106,G,Star race car Lightning McQueen and his pal Mater head overseas to compete in the World Grand Prix race. But the road to the championship becomes rocky as Mater gets caught up in an intriguing adventure of his own: international e...,200000000,191452396,368400000,559852396,40,220,57,38,A-,6.2,225724,Original Screenplay,Ineligible,Genre,Animation,Cars 2,2011,https://upload.wikimedia.org/wikipedia/en/thumb/7/7f/Cars_2_Poster.jpg/220px-Cars_2_Poster.jpg,https://raw.githubusercontent.com/aeronabrahan/Maven-Pixar-Challenge/main/assets/images/logos/Cars%202.png
12,Cars 2,2011-06-24,106,G,Star race car Lightning McQueen and his pal Mater head overseas to compete in the World Grand Prix race. But the road to the championship becomes rocky as Mater gets caught up in an intriguing adventure of his own: international e...,200000000,191452396,368400000,559852396,40,220,57,38,A-,6.2,225724,Original Screenplay,Ineligible,Genre,Comedy,Cars 2,2011,https://upload.wikimedia.org/wikipedia/en/thumb/7/7f/Cars_2_Poster.jpg/220px-Cars_2_Poster.jpg,https://raw.githubusercontent.com/aeronabrahan/Maven-Pixar-Challenge/main/assets/images/logos/Cars%202.png
12,Cars 2,2011-06-24,106,G,Star race car Lightning McQueen and his pal Mater head overseas to compete in the World Grand Prix race. But the road to the championship becomes rocky as Mater gets caught up in an intriguing adventure of his own: international e...,200000000,191452396,368400000,559852396,40,220,57,38,A-,6.2,225724,Original Screenplay,Ineligible,Subgenre,Car Action,Cars 2,2011,https://upload.wikimedia.org/wikipedia/en/thumb/7/7f/Cars_2_Poster.jpg/220px-Cars_2_Poster.jpg,https://raw.githubusercontent.com/aeronabrahan/Maven-Pixar-Challenge/main/assets/images/logos/Cars%202.png
12,Cars 2,2011-06-24,106,G,Star race car Lightning McQueen and his pal Mater head overseas to compete in the World Grand Prix race. But the road to the championship becomes rocky as Mater gets caught up in an intriguing adventure of his own: international e...,200000000,191452396,368400000,559852396,40,220,57,38,A-,6.2,225724,Original Screenplay,Ineligible,Subgenre,Computer Animation,Cars 2,2011,https://upload.wikimedia.org/wikipedia/en/thumb/7/7f/Cars_2_Poster.jpg/220px-Cars_2_Poster.jpg,https://raw.githubusercontent.com/aeronabrahan/Maven-Pixar-Challenge/main/assets/images/logos/Cars%202.png
12,Cars 2,2011-06-24,106,G,Star race car Lightning McQueen and his pal Mater head overseas to compete in the World Grand Prix race. But the road to the championship becomes rocky as Mater gets caught up in an intriguing adventure of his own: international e...,200000000,191452396,368400000,559852396,40,220,57,38,A-,6.2,225724,Original Screenplay,Ineligible,Subgenre,Crime,Cars 2,2011,https://upload.wikimedia.org/wikipedia/en/thumb/7/7f/Cars_2_Poster.jpg/220px-Cars_2_Poster.jpg,https://raw.githubusercontent.com/aeronabrahan/Maven-Pixar-Challenge/main/assets/images/logos/Cars%202.png
12,Cars 2,2011-06-24,106,G,Star race car Lightning McQueen and his pal Mater head overseas to compete in the World Grand Prix race. But the road to the championship becomes rocky as Mater gets caught up in an intriguing adventure of his own: international e...,200000000,191452396,368400000,559852396,40,220,57,38,A-,6.2,225724,Original Screenplay,Ineligible,Subgenre,Motorsport,Cars 2,2011,https://upload.wikimedia.org/wikipedia/en/thumb/7/7f/Cars_2_Poster.jpg/220px-Cars_2_Poster.jpg,https://raw.githubusercontent.com/aeronabrahan/Maven-Pixar-Challenge/main/assets/images/logos/Cars%202.png
12,Cars 2,2011-06-24,106,G,Star race car Lightning McQueen and his pal Mater head overseas to compete in the World Grand Prix race. But the road to the championship becomes rocky as Mater gets caught up in an intriguing adventure of his own: international e...,200000000,191452396,368400000,559852396,40,220,57,38,A-,6.2,225724,Original Screenplay,Ineligible,Subgenre,Sport,Cars 2,2011,https://upload.wikimedia.org/wikipedia/en/thumb/7/7f/Cars_2_Poster.jpg/220px-Cars_2_Poster.jpg,https://raw.githubusercontent.com/aeronabrahan/Maven-Pixar-Challenge/main/assets/images/logos/Cars%202.png
12,Cars 2,2011-06-24,106,G,Star race car Lightning McQueen and his pal Mater head overseas to compete in the World Grand Prix race. But the road to the championship becomes rocky as Mater gets caught up in an intriguing adventure of his own: international e...,200000000,191452396,368400000,559852396,40,220,57,38,A-,6.2,225724,Original Screenplay,Ineligible,Subgenre,Spy,Cars 2,2011,https://upload.wikimedia.org/wikipedia/en/thumb/7/7f/Cars_2_Poster.jpg/220px-Cars_2_Poster.jpg,https://raw.githubusercontent.com/aeronabrahan/Maven-Pixar-Challenge/main/assets/images/logos/Cars%202.png
13,Brave,2012-06-22,93,PG,"Determined to make her own path in life, Princess Merida defies a custom that brings chaos to her kingdom. Granted one wish, Merida must rely on her bravery and her archery skills to undo a beastly curse.",185000000,237283207,301700000,538983207,79,256,69,37,A,7.1,452012,Animated Feature,Won,Genre,Action,Brave,2012,https://upload.wikimedia.org/wikipedia/en/thumb/9/96/Brave_Poster.jpg/220px-Brave_Poster.jpg,https://raw.githubusercontent.com/aeronabrahan/Maven-Pixar-Challenge/main/assets/images/logos/Brave.png
13,Brave,2012-06-22,93,PG,"Determined to make her own path in life, Princess Merida defies a custom that brings chaos to her kingdom. Granted one wish, Merida must rely on her bravery and her archery skills to undo a beastly curse.",185000000,237283207,301700000,538983207,79,256,69,37,A,7.1,452012,Animated Feature,Won,Genre,Adventure,Brave,2012,https://upload.wikimedia.org/wikipedia/en/thumb/9/96/Brave_Poster.jpg/220px-Brave_Poster.jpg,https://raw.githubusercontent.com/aeronabrahan/Maven-Pixar-Challenge/main/assets/images/logos/Brave.png
13,Brave,2012-06-22,93,PG,"Determined to make her own path in life, Princess Merida defies a custom that brings chaos to her kingdom. Granted one wish, Merida must rely on her bravery and her archery skills to undo a beastly curse.",185000000,237283207,301700000,538983207,79,256,69,37,A,7.1,452012,Animated Feature,Won,Genre,Animation,Brave,2012,https://upload.wikimedia.org/wikipedia/en/thumb/9/96/Brave_Poster.jpg/220px-Brave_Poster.jpg,https://raw.githubusercontent.com/aeronabrahan/Maven-Pixar-Challenge/main/assets/images/logos/Brave.png
13,Brave,2012-06-22,93,PG,"Determined to make her own path in life, Princess Merida defies a custom that brings chaos to her kingdom. Granted one wish, Merida must rely on her bravery and her archery skills to undo a beastly curse.",185000000,237283207,301700000,538983207,79,256,69,37,A,7.1,452012,Animated Feature,Won,Subgenre,Coming-of-Age,Brave,2012,https://upload.wikimedia.org/wikipedia/en/thumb/9/96/Brave_Poster.jpg/220px-Brave_Poster.jpg,https://raw.githubusercontent.com/aeronabrahan/Maven-Pixar-Challenge/main/assets/images/logos/Brave.png
13,Brave,2012-06-22,93,PG,"Determined to make her own path in life, Princess Merida defies a custom that brings chaos to her kingdom. Granted one wish, Merida must rely on her bravery and her archery skills to undo a beastly curse.",185000000,237283207,301700000,538983207,79,256,69,37,A,7.1,452012,Animated Feature,Won,Subgenre,Computer Animation,Brave,2012,https://upload.wikimedia.org/wikipedia/en/thumb/9/96/Brave_Poster.jpg/220px-Brave_Poster.jpg,https://raw.githubusercontent.com/aeronabrahan/Maven-Pixar-Challenge/main/assets/images/logos/Brave.png
13,Brave,2012-06-22,93,PG,"Determined to make her own path in life, Princess Merida defies a custom that brings chaos to her kingdom. Granted one wish, Merida must rely on her bravery and her archery skills to undo a beastly curse.",185000000,237283207,301700000,538983207,79,256,69,37,A,7.1,452012,Animated Feature,Won,Subgenre,Fairy Tale,Brave,2012,https://upload.wikimedia.org/wikipedia/en/thumb/9/96/Brave_Poster.jpg/220px-Brave_Poster.jpg,https://raw.githubusercontent.com/aeronabrahan/Maven-Pixar-Challenge/main/assets/images/logos/Brave.png
13,Brave,2012-06-22,93,PG,"Determined to make her own path in life, Princess Merida defies a custom that brings chaos to her kingdom. Granted one wish, Merida must rely on her bravery and her archery skills to undo a beastly curse.",185000000,237283207,301700000,538983207,79,256,69,37,A,7.1,452012,Animated Feature,Won,Subgenre,Quest,Brave,2012,https://upload.wikimedia.org/wikipedia/en/thumb/9/96/Brave_Poster.jpg/220px-Brave_Poster.jpg,https://raw.githubusercontent.com/aeronabrahan/Maven-Pixar-Challenge/main/assets/images/logos/Brave.png
13,Brave,2012-06-22,93,PG,"Determined to make her own path in life, Princess Merida defies a custom that brings chaos to her kingdom. Granted one wish, Merida must rely on her bravery and her archery skills to undo a beastly curse.",185000000,237283207,301700000,538983207,79,256,69,37,A,7.1,452012,Animated Feature,Won,Subgenre,Sword & Sorcery,Brave,2012,https://upload.wikimedia.org/wikipedia/en/thumb/9/96/Brave_Poster.jpg/220px-Brave_Poster.jpg,https://raw.githubusercontent.com/aeronabrahan/Maven-Pixar-Challenge/main/assets/images/logos/Brave.png
13,Brave,2012-06-22,93,PG,"Determined to make her own path in life, Princess Merida defies a custom that brings chaos to her kingdom. Granted one wish, Merida must rely on her bravery and her archery skills to undo a beastly curse.",185000000,237283207,301700000,538983207,79,256,69,37,A,7.1,452012,Animated Feature,Won,Subgenre,Teen Adventure,Brave,2012,https://upload.wikimedia.org/wikipedia/en/thumb/9/96/Brave_Poster.jpg/220px-Brave_Poster.jpg,https://raw.githubusercontent.com/aeronabrahan/Maven-Pixar-Challenge/main/assets/images/logos/Brave.png
